economy;region_id;partner;region_id;fta_name;proposed;fa_signed;negotiations_launched;signed;in_force;Discontinued;Type;Extra/Intra
Netherlands;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Netherlands;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Poland;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Portugal;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Romania;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovakia;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Spain;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Slovenia;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;Sweden;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Spain;6;United Kingdom;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Austria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Belgium;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Bulgaria;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Cyprus;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Czech Republic;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Denmark;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Estonia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Finland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;France;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Germany;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Greece;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Hungary;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Ireland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Italy;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Latvia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Lithuania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Luxembourg;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Malta;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Netherlands;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Poland;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Portugal;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Romania;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Slovakia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
Sweden;6;Slovenia;6;Pacific ACP-EC Economic Partnership Agreement;;;2004;;2014;;Plurilateral;Extra
